"Pair","pair_1","pair_2","Bowker_pv","Bowker_ts","Stuart_pv","Stuart_ts","IS_pv","IS_ts","QS_pv","QS_ts","Sat_cassius1_pv","Sat_test_Cassius1","Sat_cassius2_pv","Sat_test_Cassius2","Chi_Test_pv","Chi_test","simulation"
"(S2; S5)","S2","S5",3.77382435507363e-62,301.568,1.95251349223253e-64,298.647,0.403975981193029,2.92094,0.130849609343849,-1.51076,0.715826972710579,-0.00988116,0.776621345953164,-0.013178,0.962852995509509,3.03594,2
"(S3; S4)","S3","S4",1.35808032640919e-191,902.044,3.85121519271811e-194,897.056,0.172691199442503,4.98782,0.823380630196606,0.223199,0.998299611615833,-0.0507314,0.998018181826252,-0.0499011,0.128402106101082,13.8327,2
"(S3; S5)","S3","S5",2.32090671989991e-188,887.09,9.93929673069196e-192,885.937,0.764302297451176,1.15298,0.408371972201051,0.826762,0.203418303083306,0.0143669,0.221417710252426,0.013292,0.0076280641241705,22.424,2
"(S4; S5)","S4","S5",0.765206096059144,3.33935,0.942541804611579,0.388822,0.399315534940505,2.95053,0.476524844315634,-0.711903,0,0.838787,0,0.851193,0,2418.15,2
"(S1; S2)","S1","S2",0.473015408728379,5.57018,0.644615301754665,1.66557,0.27195046456189,3.90461,0.160954070447296,-1.40187,0,0.845003,0,0.84452,0,2448.87,3
"(S1; S3)","S1","S3",1.76196126761352e-17,91.1332,2.80190342041647e-19,89.5023,0.652401669656605,1.63091,0.958159776437114,0.052463,7.95122477849356e-185,0.501768,1.44138526080968e-175,0.488872,1.64838844579174e-182,874.816,3
"(S1; S4)","S1","S4",9.48319055379713e-15,77.9463,2.67320256056623e-16,75.6162,0.506786681446686,2.33006,0.423012977096868,-0.801205,0.72576602743173,-0.0103933,0.729495174975283,-0.0105878,0.414609704935457,9.24905,3
"(S1; S5)","S1","S5",4.47992109566375e-17,89.1822,7.97018684408911e-19,87.3881,0.616226219776188,1.79407,0.530825745602085,-0.626746,0.0584086172099164,0.0271633,0.070955758735998,0.0254388,0.596426695269022,7.39152,3
"(S2; S3)","S2","S3",2.42018274756011e-13,71.11,2.91126053017629e-15,70.776,0.953513320626261,0.333994,0.655219502409136,0.446523,1.53570191640121e-224,0.553696,1.28660465557904e-212,0.538631,2.4779620521544e-221,1054.91,3
"(S2; S4)","S2","S4",2.73173491292197e-19,99.8232,6.5232452303414e-21,97.1023,0.436693987802673,2.72086,0.544079891817668,-0.606655,0.0387663444531852,0.0305739,0.0427769880947885,0.0297797,0.322203670925055,10.3591,3
"(S2; S5)","S2","S5",1.85368514679168e-21,110.197,2.82296564004021e-23,108.093,0.550990795293555,2.10456,0.869879144661489,0.163812,0.172573902554637,0.0163513,0.204823805028272,0.014281,0.352527528120039,9.97482,3
"(S3; S4)","S3","S4",2.48850631051904e-60,293.077,1.07560712975261e-62,290.602,0.47979149636506,2.47519,0.731077928164617,0.343692,0.930987231047842,-0.0256895,0.938784368178226,-0.0267541,0.494233143459213,8.40162,3
"(S3; S5)","S3","S5",2.46553585592852e-65,316.426,8.94395762763094e-68,314.074,0.502715400267934,2.35156,0.272396667442138,-1.09756,0.808717178685182,-0.0151239,0.818304489554791,-0.015743,0.741085707542352,5.98833,3
"(S4; S5)","S4","S5",0.708704143848426,3.76306,0.67715844097091,1.52219,0.523941233986003,2.24088,0.424614038462939,-0.798442,0,0.899211,0,0.883102,0,2610.93,3
"(S1; S2)","S1","S2",0.509803422220482,5.269,0.46158015920151,2.57675,0.441545932727319,2.69225,0.283468579858732,1.07256,0,0.898452,0,0.896529,0,2722.04,4
"(S1; S3)","S1","S3",7.67025683686261e-20,102.466,1.21815967327626e-21,100.492,0.577887451527365,1.97368,0.219728641955873,1.22725,2.41235670200861e-186,0.503851,6.43049408876399e-178,0.492178,1.17630170067518e-185,889.422,4
"(S1; S4)","S1","S4",1.68887688409947e-14,76.7308,3.31959089634354e-16,75.1774,0.669997017101071,1.55342,0.750957557134836,0.317377,0.792151169886795,-0.0140973,0.81729850594507,-0.0156771,0.826343509801182,5.09056,4
"(S1; S5)","S1","S5",8.47933252443381e-14,73.327,1.0882956905175e-15,72.771,0.906430857352099,0.555983,0.639077498686739,0.468989,0.396622288374786,0.0045397,0.432425301544431,0.002948,0.74568695965329,5.94222,4
"(S2; S3)","S2","S3",6.2304786203266e-15,78.8304,6.30797676548836e-17,78.5413,0.962063784271567,0.289108,0.758908071395507,-0.306915,1.92404396010111e-244,0.57797,2.18445432270851e-233,0.564615,1.8435544676088e-239,1138.93,4
"(S2; S4)","S2","S4",5.95309037270385e-20,102.993,1.50792393446061e-21,100.061,0.402335945617315,2.93132,0.660045751370718,0.43985,0.301567687000209,0.00900488,0.318638759246084,0.00816677,0.414381974192541,9.25159,4
"(S2; S5)","S2","S5",4.2441553116731e-19,98.9058,1.17841512463767e-20,95.9074,0.391871930588227,2.9984,0.926855275551303,-0.0918021,0.572400910182788,-0.00316082,0.583474431276415,-0.00365099,0.510656436883199,8.23492,4
"(S3; S4)","S3","S4",3.90034855380864e-65,315.497,5.0168882417456e-68,315.234,0.966767771078513,0.263347,0.720555109684333,0.357717,0.764074559827401,-0.0124616,0.775080126729704,-0.0130888,0.999404316323785,1.0141,4
"(S3; S5)","S3","S5",2.40401332927185e-64,311.813,6.80332304250267e-67,310.003,0.612765587802491,1.80998,0.376833342533377,-0.883746,0.811772964946173,-0.0153191,0.823592077392333,-0.0160932,0.721892352351263,6.17886,4
"(S4; S5)","S4","S5",0.953017092110908,1.59387,0.97963908956266,0.187134,0.7039556009968,1.40674,0.467987138632598,-0.725758,0,0.894304,0,0.880802,0,2588.4,4
"(S1; S2)","S1","S2",0.0222052523080508,14.7603,0.057374253782265,7.50718,0.0642518237929673,7.25316,0.137543824106718,-1.485,0,0.877809,0,0.872223,0,2585.29,5
"(S1; S3)","S1","S3",9.52030952901394e-25,125.868,5.37911530641719e-27,125.37,0.919279881018279,0.498231,0.988669223281127,-0.0142015,1.0694232800496e-193,0.513822,7.02691663605959e-178,0.492124,2.51669348894828e-188,901.813,5
"(S1; S4)","S1","S4",4.1004310608492e-16,84.5454,2.18145254301768e-17,80.6913,0.277656934933962,3.85409,0.921682326415483,0.0983148,0.00224104040340298,0.0492262,0.00306182504164853,0.047477,0.0200426030866252,19.6728,5
"(S1; S5)","S1","S5",1.77264472943266e-14,76.6288,1.36779967274364e-15,72.3076,0.228802227993673,4.32122,0.982909263439671,-0.0214217,0.178162041743497,0.0159763,0.209386964342179,0.0140045,0.15716315408251,13.122,5
